"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2022-11-29T18:30:00.000Z","948.05","958.20","941.00","952.90","0.65","4.91","20,858,573"
"2022-11-30T18:30:00.000Z","956.00","957.00","936.25","940.20","-1.33","2.93","15,920,653"
"2022-12-01T18:30:00.000Z","928.25","934.50","926.10","930.60","-1.02","3.24","14,228,874"
"2022-12-04T18:30:00.000Z","937.00","937.00","928.40","933.60","0.32","4.59","10,984,608"
"2022-12-05T18:30:00.000Z","925.00","929.75","920.20","922.65","-1.17","3.09","18,220,912"
"2022-12-06T18:30:00.000Z","922.00","933.20","920.65","922.15","-0.05","4.21","15,675,663"
"2022-12-07T18:30:00.000Z","925.00","933.55","923.80","931.90","1.06","5.32","10,136,870"
"2022-12-08T18:30:00.000Z","932.00","934.80","925.05","929.90","-0.21","4.05","9,575,331"
"2022-12-11T18:30:00.000Z","925.05","933.90","925.05","930.30","0.04","4.31","8,493,863"
"2022-12-12T18:30:00.000Z","929.50","935.90","927.80","932.95","0.28","4.55","10,415,140"
"2022-12-13T18:30:00.000Z","936.00","936.05","920.00","921.75","-1.20","3.06","12,319,827"
"2022-12-14T18:30:00.000Z","916.00","919.90","905.00","908.80","-1.40","2.86","8,929,748"
"2022-12-15T18:30:00.000Z","905.50","913.70","899.65","902.00","-0.75","3.51","9,157,260"
"2022-12-18T18:30:00.000Z","908.00","910.60","901.15","906.45","0.49","4.76","7,015,083"
"2022-12-19T18:30:00.000Z","906.00","912.45","895.70","909.70","0.36","4.62","6,384,331"
"2022-12-20T18:30:00.000Z","910.25","915.85","887.00","892.25","-1.92","2.34","11,341,147"
"2022-12-21T18:30:00.000Z","900.50","903.85","886.35","890.65","-0.18","4.08","9,788,367"
"2022-12-22T18:30:00.000Z","883.05","889.65","875.30","878.90","-1.32","2.94","11,059,215"
"2022-12-25T18:30:00.000Z","881.10","897.00","875.25","893.20","1.63","5.89","6,943,159"
"2022-12-26T18:30:00.000Z","897.70","902.75","888.20","900.65","0.83","5.10","4,994,381"
"2022-12-27T18:30:00.000Z","896.00","903.95","895.80","898.95","-0.19","4.07","8,980,300"
"2022-12-28T18:30:00.000Z","897.90","923.35","889.35","908.05","1.01","5.28","11,994,220"
"2022-12-29T18:30:00.000Z","908.50","908.50","888.55","890.85","-1.89","2.37","9,688,527"
"2023-01-01T18:30:00.000Z","894.00","907.00","894.00","902.45","1.30","5.57","4,315,403"
"2023-01-02T18:30:00.000Z","898.50","905.95","896.75","901.35","-0.12","4.14","5,846,855"
"2023-01-03T18:30:00.000Z","899.00","907.90","894.80","899.10","-0.25","4.01","12,454,582"
"2023-01-04T18:30:00.000Z","900.90","903.00","872.00","879.15","-2.22","2.04","16,547,196"
"2023-01-05T18:30:00.000Z","878.95","878.95","860.50","870.10","-1.03","3.23","14,804,613"
"2023-01-08T18:30:00.000Z","874.25","878.75","862.30","873.35","0.37","4.64","16,811,853"
"2023-01-09T18:30:00.000Z","875.40","878.40","856.60","861.35","-1.37","2.89","13,470,142"
"2023-01-10T18:30:00.000Z","862.90","870.85","854.85","866.30","0.57","4.84","15,558,460"
"2023-01-11T18:30:00.000Z","865.50","869.35","854.95","860.65","-0.65","3.61","16,659,001"
"2023-01-12T18:30:00.000Z","864.70","874.90","858.30","873.45","1.49","5.75","11,223,103"
"2023-01-15T18:30:00.000Z","877.25","877.45","861.05","865.25","-0.94","3.32","8,319,812"
"2023-01-16T18:30:00.000Z","866.95","867.95","858.10","865.15","-0.01","4.25","12,624,859"
"2023-01-17T18:30:00.000Z","864.45","872.00","858.65","869.50","0.50","4.77","11,313,898"
"2023-01-18T18:30:00.000Z","868.00","870.55","862.00","866.15","-0.39","3.88","6,694,679"
"2023-01-19T18:30:00.000Z","873.50","876.50","865.55","870.35","0.48","4.75","8,127,162"
"2023-01-22T18:30:00.000Z","882.00","883.30","864.60","871.70","0.16","4.42","16,882,379"
"2023-01-23T18:30:00.000Z","879.00","881.70","868.00","870.75","-0.11","4.15","11,504,090"
"2023-01-24T18:30:00.000Z","873.30","876.80","848.00","855.30","-1.77","2.49","14,918,485"
"2023-01-25T18:30:00.000Z","","","","","-100.00","-95.74",""
"2023-01-26T18:30:00.000Z","839.15","843.00","813.10","817.20","-4.45","-0.19","39,718,683"
"2023-01-29T18:30:00.000Z","800.00","826.25","796.00","823.50","0.77","5.03","36,301,441"
"2023-01-30T18:30:00.000Z","826.00","838.30","814.10","831.90","1.02","5.28","27,291,226"
"2023-01-31T18:30:00.000Z","843.45","875.20","823.15","847.95","1.93","6.19","39,237,711"
"2023-02-01T18:30:00.000Z","828.40","860.60","826.10","857.90","1.17","5.44","16,798,190"
"2023-02-02T18:30:00.000Z","864.65","872.65","852.10","863.80","0.69","4.95","14,914,366"
"2023-02-05T18:30:00.000Z","861.50","867.80","849.65","853.70","-1.17","3.09","8,463,833"
"2023-02-06T18:30:00.000Z","855.00","856.00","847.20","852.75","-0.11","4.15","9,337,066"
"2023-02-07T18:30:00.000Z","852.50","860.70","851.90","859.10","0.74","5.01","8,082,983"
"2023-02-08T18:30:00.000Z","858.50","864.90","851.60","860.80","0.20","4.46","6,299,265"
"2023-02-09T18:30:00.000Z","855.55","861.90","852.00","853.85","-0.81","3.46","8,656,405"
"2023-02-12T18:30:00.000Z","853.40","859.30","849.35","850.65","-0.37","3.89","9,394,365"
"2023-02-13T18:30:00.000Z","853.90","867.30","852.10","865.30","1.72","5.99","13,402,934"
"2023-02-14T18:30:00.000Z","866.40","873.25","860.60","870.80","0.64","4.90","12,070,288"
"2023-02-15T18:30:00.000Z","875.95","877.80","864.85","869.45","-0.16","4.11","10,715,685"
"2023-02-16T18:30:00.000Z","867.55","867.55","855.15","862.65","-0.78","3.48","9,990,618"
"2023-02-19T18:30:00.000Z","862.65","866.55","850.25","852.10","-1.22","3.04","9,013,430"
"2023-02-20T18:30:00.000Z","854.40","859.45","846.85","854.20","0.25","4.51","11,704,445"
"2023-02-21T18:30:00.000Z","851.25","854.10","834.75","839.25","-1.75","2.51","13,880,984"
"2023-02-22T18:30:00.000Z","836.55","844.45","833.55","839.75","0.06","4.32","11,743,574"
"2023-02-23T18:30:00.000Z","843.95","845.60","835.55","839.70","-0.01","4.26","8,246,139"
"2023-02-26T18:30:00.000Z","833.55","858.30","833.55","856.40","1.99","6.25","14,422,574"
"2023-02-27T18:30:00.000Z","854.90","858.00","850.00","854.85","-0.18","4.08","19,600,146"
"2023-02-28T18:30:00.000Z","864.00","864.00","851.85","856.30","0.17","4.43","11,015,843"
"2023-03-01T18:30:00.000Z","853.00","861.85","851.10","854.00","-0.27","3.99","12,327,141"
"2023-03-02T18:30:00.000Z","856.75","873.00","849.85","868.55","1.70","5.97","12,823,098"
"2023-03-05T18:30:00.000Z","871.75","876.85","865.35","867.75","-0.09","4.17","13,904,231"
"2023-03-06T18:30:00.000Z","","","","","-100.00","-95.74",""
"2023-03-07T18:30:00.000Z","866.65","873.65","861.50","872.10","0.50","4.76","16,144,568"
"2023-03-08T18:30:00.000Z","867.20","869.80","854.15","855.95","-1.85","2.41","10,624,440"
"2023-03-09T18:30:00.000Z","844.70","845.35","836.25","842.65","-1.55","2.71","17,273,189"
"2023-03-12T18:30:00.000Z","841.45","855.30","823.95","828.40","-1.69","2.57","16,413,159"
"2023-03-13T18:30:00.000Z","827.00","834.45","818.25","830.35","0.24","4.50","15,456,802"
"2023-03-14T18:30:00.000Z","836.45","843.95","822.20","825.90","-0.54","3.73","12,914,488"
"2023-03-15T18:30:00.000Z","829.70","831.30","810.30","823.90","-0.24","4.02","14,987,868"
"2023-03-16T18:30:00.000Z","831.80","838.40","818.65","836.25","1.50","5.76","11,104,490"
"2023-03-19T18:30:00.000Z","837.00","837.80","825.00","836.45","0.02","4.29","14,838,651"
"2023-03-20T18:30:00.000Z","843.00","854.50","839.05","852.40","1.91","6.17","18,755,854"
"2023-03-21T18:30:00.000Z","857.65","862.55","851.00","860.20","0.92","5.18","17,431,520"
"2023-03-22T18:30:00.000Z","857.00","867.45","852.80","855.45","-0.55","3.71","17,920,621"
"2023-03-23T18:30:00.000Z","852.50","860.00","849.15","852.40","-0.36","3.91","17,295,696"
"2023-03-26T18:30:00.000Z","854.95","856.40","844.05","848.70","-0.43","3.83","17,047,675"
"2023-03-27T18:30:00.000Z","855.55","858.90","848.20","854.75","0.71","4.98","24,469,018"
"2023-03-28T18:30:00.000Z","857.05","862.10","848.00","851.00","-0.44","3.82","34,881,515"
"2023-03-29T18:30:00.000Z","","","","","-100.00","-95.74",""
"2023-03-30T18:30:00.000Z","861.95","881.00","858.50","877.25","3.08","7.35","25,739,021"
"2023-04-02T18:30:00.000Z","880.20","887.10","868.85","883.80","0.75","5.01","26,416,933"
"2023-04-03T18:30:00.000Z","","","","","-100.00","-95.74",""
"2023-04-04T18:30:00.000Z","886.60","887.75","874.00","884.60","0.09","4.35","21,068,934"
"2023-04-05T18:30:00.000Z","882.00","890.10","872.70","875.00","-1.09","3.18","26,042,745"
"2023-04-06T18:30:00.000Z","","","","","-100.00","-95.74",""
"2023-04-09T18:30:00.000Z","880.05","882.80","864.40","868.45","-0.75","3.51","30,906,205"
"2023-04-10T18:30:00.000Z","873.70","885.60","865.00","881.90","1.55","5.81","39,504,022"
"2023-04-11T18:30:00.000Z","883.45","892.00","880.30","890.15","0.94","5.20","22,686,032"
"2023-04-12T18:30:00.000Z","891.10","901.65","886.50","899.00","0.99","5.26","34,439,635"
"2023-04-13T18:30:00.000Z","","","","","-100.00","-95.74",""
"2023-04-16T18:30:00.000Z","917.30","917.30","893.15","901.30","0.26","4.52","29,957,514"
"2023-04-17T18:30:00.000Z","907.95","907.95","894.10","896.85","-0.49","3.77","26,699,379"
"2023-04-18T18:30:00.000Z","895.90","896.90","887.25","891.90","-0.55","3.71","24,377,956"
"2023-04-19T18:30:00.000Z","892.25","899.30","889.20","894.40","0.28","4.54","16,999,919"
"2023-04-20T18:30:00.000Z","894.55","900.70","882.40","885.65","-0.98","3.28","29,578,071"
"2023-04-23T18:30:00.000Z","905.00","906.50","895.00","904.75","2.16","6.42","30,881,665"
"2023-04-24T18:30:00.000Z","906.30","916.00","903.10","913.45","0.96","5.22","41,383,839"
"2023-04-25T18:30:00.000Z","911.45","916.95","905.75","914.95","0.16","4.43","30,371,555"
"2023-04-26T18:30:00.000Z","909.50","919.90","908.55","918.35","0.37","4.63","25,835,108"
"2023-04-27T18:30:00.000Z","915.10","920.45","910.25","917.65","-0.08","4.19","20,381,002"
"2023-05-01T18:30:00.000Z","924.00","925.80","918.70","922.10","0.48","4.75","17,515,017"
"2023-05-02T18:30:00.000Z","919.55","923.85","911.55","922.85","0.08","4.34","18,715,142"
"2023-05-03T18:30:00.000Z","920.00","923.90","911.80","921.70","-0.12","4.14","20,485,002"
"2023-05-04T18:30:00.000Z","925.00","942.45","923.45","926.95","0.57","4.83","19,002,035"
"2023-05-07T18:30:00.000Z","927.00","941.70","927.00","937.90","1.18","5.44","18,623,913"
"2023-05-08T18:30:00.000Z","941.00","945.00","931.80","934.40","-0.37","3.89","21,507,610"
"2023-05-09T18:30:00.000Z","934.60","941.00","928.25","936.05","0.18","4.44","25,910,923"
"2023-05-10T18:30:00.000Z","940.05","947.00","933.85","939.20","0.34","4.60","20,027,372"
"2023-05-11T18:30:00.000Z","939.75","948.00","935.10","943.90","0.50","4.76","13,873,480"
"2023-05-14T18:30:00.000Z","943.75","949.00","938.20","945.75","0.20","4.46","10,453,762"
"2023-05-15T18:30:00.000Z","950.00","952.20","943.00","946.35","0.06","4.33","19,612,293"
"2023-05-16T18:30:00.000Z","947.30","948.40","935.80","939.35","-0.74","3.52","19,273,344"
"2023-05-17T18:30:00.000Z","947.95","952.25","942.10","946.50","0.76","5.02","21,550,141"
"2023-05-18T18:30:00.000Z","951.45","956.00","941.60","954.30","0.82","5.09","15,427,412"
"2023-05-21T18:30:00.000Z","951.05","954.25","946.15","950.35","-0.41","3.85","15,509,525"
"2023-05-22T18:30:00.000Z","952.00","958.85","945.00","953.40","0.32","4.58","16,579,935"
"2023-05-23T18:30:00.000Z","946.70","953.85","938.50","940.65","-1.34","2.93","18,049,620"
"2023-05-24T18:30:00.000Z","937.00","941.60","932.95","939.85","-0.09","4.18","19,328,582"
"2023-05-25T18:30:00.000Z","939.80","952.45","935.55","950.70","1.15","5.42","10,957,182"
"2023-05-28T18:30:00.000Z","953.85","957.60","946.80","948.15","-0.27","3.99","12,108,079"
"2023-05-29T18:30:00.000Z","945.35","952.30","944.65","949.95","0.19","4.45","18,483,624"
"2023-05-30T18:30:00.000Z","949.50","952.00","940.50","949.15","-0.08","4.18","27,254,425"
"2023-05-31T18:30:00.000Z","954.25","954.25","932.80","936.10","-1.37","2.89","21,650,700"
"2023-06-01T18:30:00.000Z","943.00","944.65","935.05","938.15","0.22","4.48","12,494,376"
"2023-06-04T18:30:00.000Z","943.00","951.80","943.00","946.75","0.92","5.18","10,751,684"
"2023-06-05T18:30:00.000Z","946.50","947.80","938.10","942.10","-0.49","3.77","11,894,330"
"2023-06-06T18:30:00.000Z","944.35","945.85","933.80","940.20","-0.20","4.06","16,486,469"
"2023-06-07T18:30:00.000Z","936.60","950.50","935.20","937.90","-0.24","4.02","17,608,140"
"2023-06-08T18:30:00.000Z","941.40","944.00","936.20","938.05","0.02","4.28","12,253,128"
"2023-06-11T18:30:00.000Z","938.00","943.50","933.30","935.95","-0.22","4.04","10,520,125"
"2023-06-12T18:30:00.000Z","935.90","946.25","934.10","943.55","0.81","5.08","13,528,776"
"2023-06-13T18:30:00.000Z","946.05","946.95","936.25","939.80","-0.40","3.87","13,489,262"
"2023-06-14T18:30:00.000Z","940.70","942.95","924.35","926.60","-1.40","2.86","19,366,819"
"2023-06-15T18:30:00.000Z","929.30","937.75","927.00","934.20","0.82","5.08","11,249,387"
"2023-06-18T18:30:00.000Z","933.50","933.95","918.70","923.15","-1.18","3.08","19,351,375"
"2023-06-19T18:30:00.000Z","920.95","928.55","914.80","925.55","0.26","4.52","15,212,286"
"2023-06-20T18:30:00.000Z","928.00","928.40","920.00","924.70","-0.09","4.17","9,210,553"
"2023-06-21T18:30:00.000Z","924.40","935.55","920.70","925.75","0.11","4.38","27,291,569"
"2023-06-22T18:30:00.000Z","926.05","931.90","919.00","923.50","-0.24","4.02","8,767,733"
"2023-06-25T18:30:00.000Z","927.10","931.80","923.20","927.45","0.43","4.69","11,749,040"
"2023-06-26T18:30:00.000Z","930.00","939.95","922.20","936.10","0.93","5.20","13,422,726"
"2023-06-27T18:30:00.000Z","936.10","936.10","936.10","936.10","0","4.26","0"
"2023-06-29T18:30:00.000Z","940.50","942.20","930.65","934.60","-0.16","4.10","13,843,218"
"2023-07-02T18:30:00.000Z","937.00","945.75","936.50","942.55","0.85","5.11","12,350,359"
"2023-07-03T18:30:00.000Z","947.25","951.30","942.00","944.70","0.23","4.49","14,041,699"
"2023-07-04T18:30:00.000Z","942.05","964.75","941.00","958.00","1.41","5.67","13,817,767"
"2023-07-05T18:30:00.000Z","954.70","963.90","954.00","959.40","0.15","4.41","16,334,427"
"2023-07-06T18:30:00.000Z","953.00","955.05","943.80","946.40","-1.36","2.91","8,593,807"
"2023-07-09T18:30:00.000Z","946.00","952.90","941.35","948.40","0.21","4.47","12,069,184"
"2023-07-10T18:30:00.000Z","948.40","952.70","941.90","944.95","-0.36","3.90","16,977,595"
"2023-07-11T18:30:00.000Z","948.40","951.15","941.25","944.40","-0.06","4.20","21,511,161"
"2023-07-12T18:30:00.000Z","947.70","959.25","942.20","955.70","1.20","5.46","23,222,286"
"2023-07-13T18:30:00.000Z","959.75","965.00","951.35","960.05","0.46","4.72","12,871,569"
"2023-07-16T18:30:00.000Z","962.90","973.80","952.85","968.70","0.90","5.16","16,290,763"
"2023-07-17T18:30:00.000Z","978.00","987.95","971.15","975.45","0.70","4.96","29,709,508"
"2023-07-18T18:30:00.000Z","980.00","980.00","967.55","973.45","-0.21","4.06","15,994,261"
"2023-07-19T18:30:00.000Z","976.05","998.15","972.10","995.60","2.28","6.54","26,487,838"
"2023-07-20T18:30:00.000Z","995.30","1,001.45","988.80","997.00","0.14","4.40","16,903,003"
"2023-07-23T18:30:00.000Z","1,004.95","1,008.70","990.10","992.00","-0.50","3.76","21,687,719"
"2023-07-24T18:30:00.000Z","999.00","999.00","988.25","994.70","0.27","4.54","29,325,327"
"2023-07-25T18:30:00.000Z","993.10","997.75","990.00","996.45","0.18","4.44","12,780,537"
"2023-07-26T18:30:00.000Z","1,002.55","1,006.50","987.20","990.25","-0.62","3.64","25,932,395"
"2023-07-27T18:30:00.000Z","988.00","998.70","977.05","996.20","0.60","4.86","12,584,130"
"2023-07-30T18:30:00.000Z","996.00","999.40","988.60","998.30","0.21","4.47","14,303,116"
"2023-07-31T18:30:00.000Z","1,001.65","1,003.70","990.45","994.55","-0.38","3.89","15,508,569"
"2023-08-01T18:30:00.000Z","985.25","994.10","977.50","986.95","-0.76","3.50","15,787,996"
"2023-08-02T18:30:00.000Z","976.55","983.00","960.05","965.00","-2.22","2.04","30,994,707"
"2023-08-03T18:30:00.000Z","968.65","976.00","961.25","970.50","0.57","4.83","20,582,882"
"2023-08-06T18:30:00.000Z","970.95","981.50","968.20","975.65","0.53","4.79","16,686,062"
"2023-08-07T18:30:00.000Z","975.75","986.60","972.30","979.90","0.44","4.70","23,784,778"
"2023-08-08T18:30:00.000Z","974.95","975.30","963.60","972.70","-0.73","3.53","19,317,331"
"2023-08-09T18:30:00.000Z","971.55","973.65","959.45","964.10","-0.88","3.38","24,858,441"
"2023-08-10T18:30:00.000Z","963.40","963.50","950.00","952.85","-1.17","3.10","17,162,177"
"2023-08-13T18:30:00.000Z","949.00","962.90","946.00","959.55","0.70","4.97","19,026,691"
"2023-08-15T18:30:00.000Z","954.45","959.80","946.60","956.50","-0.32","3.95","17,930,805"
"2023-08-16T18:30:00.000Z","956.95","957.80","946.45","951.65","-0.51","3.76","27,077,611"
"2023-08-17T18:30:00.000Z","947.90","955.00","946.00","950.65","-0.11","4.16","13,257,508"
"2023-08-20T18:30:00.000Z","950.70","959.30","948.40","955.20","0.48","4.74","13,358,017"
"2023-08-21T18:30:00.000Z","956.40","956.95","949.30","952.00","-0.34","3.93","16,872,719"
"2023-08-22T18:30:00.000Z","954.00","968.05","949.85","966.85","1.56","5.82","14,707,331"
"2023-08-23T18:30:00.000Z","972.50","982.40","966.75","968.95","0.22","4.48","28,389,740"
"2023-08-24T18:30:00.000Z","962.95","972.60","960.20","970.40","0.15","4.41","10,275,758"
"2023-08-27T18:30:00.000Z","969.95","975.00","965.05","970.55","0.02","4.28","10,481,574"
"2023-08-28T18:30:00.000Z","973.30","977.25","965.65","967.75","-0.29","3.97","13,209,913"
"2023-08-29T18:30:00.000Z","970.45","975.90","955.40","958.90","-0.91","3.35","13,936,165"
"2023-08-30T18:30:00.000Z","960.00","966.20","954.05","958.75","-0.02","4.25","36,675,400"
"2023-08-31T18:30:00.000Z","956.90","973.05","952.80","968.70","1.04","5.30","16,268,147"
"2023-09-03T18:30:00.000Z","968.70","969.05","960.55","967.35","-0.14","4.12","9,512,956"
"2023-09-04T18:30:00.000Z","964.10","970.00","962.25","968.40","0.11","4.37","16,623,486"
"2023-09-05T18:30:00.000Z","962.55","969.50","950.80","957.50","-1.13","3.14","30,802,100"
"2023-09-06T18:30:00.000Z","957.40","969.50","954.70","965.65","0.85","5.11","13,462,347"
"2023-09-07T18:30:00.000Z","967.50","975.00","961.25","970.55","0.51","4.77","13,086,915"
"2023-09-10T18:30:00.000Z","974.95","982.00","969.35","978.25","0.79","5.06","7,894,110"
"2023-09-11T18:30:00.000Z","990.10","995.15","982.65","990.50","1.25","5.52","20,959,591"
"2023-09-12T18:30:00.000Z","989.80","994.85","980.55","989.80","-0.07","4.19","21,997,553"
"2023-09-13T18:30:00.000Z","992.30","992.90","982.25","987.70","-0.21","4.05","11,464,188"
"2023-09-14T18:30:00.000Z","990.35","997.50","988.60","992.45","0.48","4.74","13,307,980"
"2023-09-17T18:30:00.000Z","990.10","996.25","987.30","990.20","-0.23","4.04","16,713,222"
"2023-09-18T18:30:00.000Z","","","","","-100.00","-95.74",""
"2023-09-19T18:30:00.000Z","981.55","996.00","980.65","987.15","-0.31","3.96","25,741,856"
"2023-09-20T18:30:00.000Z","979.95","982.50","957.45","959.30","-2.82","1.44","19,742,813"
"2023-09-21T18:30:00.000Z","956.50","960.90","947.40","950.30","-0.94","3.32","12,701,888"
"2023-09-24T18:30:00.000Z","950.30","961.20","941.50","956.35","0.64","4.90","8,997,098"
"2023-09-25T18:30:00.000Z","958.95","958.95","947.10","948.70","-0.80","3.46","10,521,409"
"2023-09-26T18:30:00.000Z","946.30","946.50","934.40","943.10","-0.59","3.67","15,152,973"
"2023-09-27T18:30:00.000Z","945.50","947.25","934.75","942.60","-0.05","4.21","25,991,282"
"2023-09-28T18:30:00.000Z","946.70","956.00","943.70","951.90","0.99","5.25","10,447,334"
"2023-10-01T18:30:00.000Z","","","","","-100.00","-95.74",""
"2023-10-02T18:30:00.000Z","951.60","951.60","939.00","940.30","-1.22","3.04","11,131,636"
"2023-10-03T18:30:00.000Z","935.00","935.50","925.00","930.05","-1.09","3.17","17,334,739"
"2023-10-04T18:30:00.000Z","935.20","943.95","934.55","940.85","1.16","5.42","10,478,856"
"2023-10-05T18:30:00.000Z","946.00","946.55","938.00","945.20","0.46","4.73","6,355,755"
"2023-10-08T18:30:00.000Z","940.25","942.05","936.30","938.60","-0.70","3.56","6,725,306"
"2023-10-09T18:30:00.000Z","940.40","957.50","940.35","951.20","1.34","5.61","11,452,715"
"2023-10-10T18:30:00.000Z","954.90","962.05","950.75","953.10","0.20","4.46","12,233,117"
"2023-10-11T18:30:00.000Z","952.85","960.10","948.40","954.25","0.12","4.38","7,836,818"
"2023-10-12T18:30:00.000Z","949.95","957.40","944.55","951.30","-0.31","3.95","6,650,442"
"2023-10-15T18:30:00.000Z","948.50","954.85","946.15","951.40","0.01","4.27","5,763,024"
"2023-10-16T18:30:00.000Z","955.40","960.95","951.50","953.90","0.26","4.53","7,747,527"
"2023-10-17T18:30:00.000Z","949.20","950.65","939.10","943.75","-1.06","3.20","12,000,153"
"2023-10-18T18:30:00.000Z","936.00","945.00","934.00","935.75","-0.85","3.42","8,612,676"
"2023-10-19T18:30:00.000Z","932.00","940.00","930.00","932.75","-0.32","3.94","6,586,576"
"2023-10-22T18:30:00.000Z","942.00","944.80","925.40","929.95","-0.30","3.96","11,856,890"
"2023-10-23T18:30:00.000Z","","","","","-100.00","-95.74",""
"2023-10-24T18:30:00.000Z","926.05","933.80","911.40","916.10","-1.49","2.77","12,592,260"
